(11, 2.1818181818181817)
(11, 2.3636363636363638)
(12, 2.3333333333333335)
(11, 2.5454545454545454)
(12, 2.0)
(10, 2.5)
(12, 2.1666666666666665)
(12, 2.5)
(9, 2.6666666666666665)
(10, 2.4)
(11, 1.9090909090909092)
(9, 2.3333333333333335)
(12, 2.0833333333333335)
(10, 2.1)
(13, 1.8461538461538463)
(11, 2.4545454545454546)
(11, 1.8181818181818181)
(12, 2.0833333333333335)
(11, 2.4545454545454546)
(12, 2.0)
(13, 2.076923076923077)
(13, 2.0)
(11, 2.272727272727273)
(12, 2.1666666666666665)
(12, 2.0833333333333335)
(12, 2.1666666666666665)
(12, 2.25)
(12, 2.0833333333333335)
(11, 1.9090909090909092)
(10, 2.4)
(12, 2.25)
(11, 2.5454545454545454)
(12, 2.3333333333333335)
(12, 1.6666666666666667)
(12, 2.5)
(13, 2.3076923076923075)
(12, 1.8333333333333333)
(11, 2.0)
(11, 1.7272727272727273)
(12, 2.4166666666666665)
(11, 2.4545454545454546)
(12, 2.1666666666666665)
(12, 2.4166666666666665)
(11, 2.090909090909091)
(10, 1.9)
(11, 2.4545454545454546)
(11, 2.5454545454545454)
(11, 2.3636363636363638)
(10, 2.4)
(12, 2.0833333333333335)
(12, 1.9166666666666667)
(12, 1.8333333333333333)
(11, 2.272727272727273)
(12, 2.1666666666666665)
(10, 2.3)
(13, 2.3076923076923075)
(11, 2.0)
(11, 2.1818181818181817)
(11, 2.1818181818181817)
(10, 2.5)
(11, 2.272727272727273)
(10, 2.6)
(11, 2.272727272727273)
(11, 2.5454545454545454)
(12, 2.25)
(10, 2.3)
(10, 2.2)
(12, 1.9166666666666667)
(12, 1.9166666666666667)
(11, 2.727272727272727)
(11, 2.090909090909091)
(12, 2.1666666666666665)
(12, 2.5)
(12, 2.0833333333333335)
(12, 1.9166666666666667)
(11, 1.8181818181818181)
(11, 1.7272727272727273)
(12, 2.0833333333333335)
(12, 2.0833333333333335)
(13, 1.8461538461538463)
(11, 2.3636363636363638)
(11, 2.0)
(12, 1.9166666666666667)
(11, 1.9090909090909092)
(12, 2.1666666666666665)
(11, 2.1818181818181817)
(12, 2.0)
(12, 2.25)
(12, 1.8333333333333333)
(11, 2.272727272727273)
(10, 2.3)
(12, 1.8333333333333333)
(11, 2.3636363636363638)
(10, 2.2)
(12, 2.0833333333333335)
(11, 2.3636363636363638)
(11, 2.5454545454545454)
(11, 1.9090909090909092)
(10, 2.6)
(12, 1.75)
(12, 2.5833333333333335)
(12, 2.4166666666666665)
(12, 1.6666666666666667)
(10, 1.7)
(13, 2.0)
(11, 2.0)
(11, 2.3636363636363638)
(10, 2.4)
(12, 2.0833333333333335)
(12, 2.4166666666666665)
(14, 2.0)
(11, 2.5454545454545454)
(10, 2.1)
(12, 1.8333333333333333)
(12, 2.3333333333333335)
(9, 2.4444444444444446)
(11, 2.1818181818181817)
(12, 2.25)
(11, 2.0)
(12, 2.25)
(10, 2.2)
(10, 2.0)
(13, 1.5384615384615385)
(12, 2.25)
(12, 2.3333333333333335)
(12, 1.9166666666666667)
(11, 2.3636363636363638)
(11, 1.9090909090909092)
(10, 1.9)
(10, 1.7)
(11, 2.090909090909091)
(12, 2.1666666666666665)
(11, 1.7272727272727273)
(11, 1.5454545454545454)
(10, 1.9)
(12, 1.75)
(11, 2.4545454545454546)
(11, 2.1818181818181817)
(11, 1.7272727272727273)
(10, 1.8)
(12, 2.5833333333333335)
(13, 2.4615384615384617)
(11, 2.272727272727273)
(12, 2.1666666666666665)
(12, 2.25)
(12, 2.0833333333333335)
(10, 2.4)
(12, 1.9166666666666667)
(9, 1.8888888888888888)
(11, 1.9090909090909092)
(10, 2.3)
(12, 2.1666666666666665)
(12, 2.0)
(12, 2.5)
(11, 2.1818181818181817)
(12, 2.4166666666666665)
(10, 2.3)
(11, 2.272727272727273)
(10, 2.6)
(10, 2.5)
(10, 1.9)
(10, 1.8)
(12, 1.8333333333333333)
(11, 2.4545454545454546)
(11, 2.272727272727273)
(11, 2.1818181818181817)
(9, 1.6666666666666667)
(11, 2.1818181818181817)
(11, 2.5454545454545454)
(13, 2.0)
(11, 1.8181818181818181)
(11, 2.1818181818181817)
(11, 2.090909090909091)
(11, 1.9090909090909092)
(12, 2.0833333333333335)
(13, 2.230769230769231)
(12, 2.0833333333333335)
(11, 2.3636363636363638)
(12, 2.0833333333333335)
(12, 2.0833333333333335)
(11, 1.6363636363636365)
(10, 2.5)
(10, 1.8)
(13, 2.3846153846153846)
(12, 2.4166666666666665)
(11, 2.4545454545454546)
(13, 2.1538461538461537)
(11, 2.0)
(11, 2.0)
(12, 2.4166666666666665)
(13, 2.0)
(11, 2.4545454545454546)
(12, 2.0833333333333335)
(10, 2.2)
(11, 1.7272727272727273)
(11, 2.272727272727273)
(13, 2.3846153846153846)
(11, 2.272727272727273)
(12, 1.5833333333333333)
(11, 1.8181818181818181)
(13, 2.0)
(11, 2.272727272727273)
(11, 2.5454545454545454)
(11, 2.272727272727273)
(12, 2.3333333333333335)
(11, 1.9090909090909092)
(12, 2.0833333333333335)
(11, 2.4545454545454546)
(10, 2.3)
(12, 2.0833333333333335)
(11, 2.272727272727273)
(11, 1.8181818181818181)
(12, 2.1666666666666665)
(12, 1.9166666666666667)
(11, 2.272727272727273)
(12, 2.1666666666666665)
(10, 1.8)
(10, 2.2)
(10, 2.3)
(12, 1.9166666666666667)
(11, 2.272727272727273)
(11, 2.5454545454545454)
(11, 2.1818181818181817)
(11, 1.9090909090909092)
(13, 1.7692307692307692)
(14, 2.142857142857143)
(11, 2.272727272727273)
(13, 1.6923076923076923)
(10, 2.6)
(10, 2.4)
(12, 1.75)
(12, 1.5)
(11, 2.1818181818181817)
(9, 2.2222222222222223)
(10, 2.2)
(12, 2.0)
(10, 2.6)
(10, 2.3)
(11, 2.5454545454545454)
(12, 2.5)
(12, 2.1666666666666665)
(11, 2.272727272727273)
(12, 2.6666666666666665)
(13, 1.8461538461538463)
(9, 2.3333333333333335)
(12, 2.25)
(11, 2.1818181818181817)
(12, 2.25)
(12, 2.25)
(11, 1.6363636363636365)
(13, 2.230769230769231)
(10, 1.9)
(10, 2.2)
(12, 2.0)
(11, 2.090909090909091)
(11, 1.6363636363636365)
(11, 2.5454545454545454)
(11, 2.1818181818181817)
(10, 2.0)
(11, 2.0)
(12, 2.3333333333333335)
(12, 2.25)
(10, 2.7)
(11, 1.6363636363636365)
(9, 2.0)
(12, 2.0)
(11, 2.090909090909091)
(13, 2.1538461538461537)
(12, 2.1666666666666665)
(11, 2.5454545454545454)
(10, 2.4)
(12, 1.9166666666666667)
(13, 1.9230769230769231)
(11, 2.5454545454545454)
(11, 2.0)
(13, 1.9230769230769231)
(11, 2.1818181818181817)
(10, 2.0)
(14, 1.6428571428571428)
(11, 2.272727272727273)
(12, 2.4166666666666665)
(13, 1.9230769230769231)
(10, 2.2)
(12, 2.3333333333333335)
(10, 2.1)
(10, 2.5)
(13, 2.0)
(11, 2.4545454545454546)
(12, 2.5833333333333335)
(10, 2.2)
(11, 2.5454545454545454)
(12, 2.0833333333333335)
(11, 1.9090909090909092)
(11, 1.9090909090909092)
(11, 2.3636363636363638)
(11, 2.090909090909091)
(12, 2.0)
(9, 2.111111111111111)
(11, 2.272727272727273)
(11, 2.4545454545454546)
(10, 2.4)
(10, 1.9)
(11, 2.6363636363636362)
(12, 2.25)
(11, 2.090909090909091)
(10, 2.6)
(12, 2.0833333333333335)
(12, 2.1666666666666665)
(10, 2.2)
(11, 2.090909090909091)
(11, 1.9090909090909092)
(12, 2.25)
(10, 1.4)
(12, 1.9166666666666667)
(13, 2.4615384615384617)
(12, 2.0)
(11, 2.272727272727273)
(12, 2.3333333333333335)
(14, 2.0)
(11, 2.272727272727273)
(12, 2.1666666666666665)
(11, 2.090909090909091)
(10, 2.5)
(11, 2.0)
(10, 2.0)
(13, 2.3846153846153846)
(12, 2.5)
(10, 1.7)
(12, 2.1666666666666665)
(14, 1.9285714285714286)
(11, 2.0)
(12, 2.1666666666666665)
(11, 2.1818181818181817)
(15, 2.1333333333333333)
(12, 1.75)
(10, 2.0)
(12, 2.0833333333333335)
(12, 2.3333333333333335)
(13, 2.1538461538461537)
(12, 2.1666666666666665)
(12, 2.4166666666666665)
(13, 2.5384615384615383)
(12, 2.5)
(12, 2.25)
(13, 2.4615384615384617)
(11, 2.090909090909091)
(11, 2.5454545454545454)
(12, 2.0833333333333335)
(10, 2.2)
(10, 2.1)
(11, 2.1818181818181817)
(10, 2.1)
(12, 2.5833333333333335)
(12, 2.0833333333333335)
(11, 2.3636363636363638)
(11, 2.272727272727273)
(11, 2.1818181818181817)
(10, 1.7)
(12, 2.0833333333333335)
(11, 2.1818181818181817)
(13, 2.1538461538461537)
(11, 2.4545454545454546)
(11, 2.3636363636363638)
(10, 1.9)
(12, 2.0833333333333335)
(12, 2.1666666666666665)
(11, 2.0)
(12, 2.25)
(13, 2.076923076923077)
(9, 2.111111111111111)
(11, 2.1818181818181817)
(11, 2.272727272727273)
(12, 2.25)
(11, 2.272727272727273)
(11, 1.9090909090909092)
(12, 2.5833333333333335)
(11, 1.9090909090909092)
(10, 2.0)
(11, 2.090909090909091)
(10, 1.8)
(11, 1.9090909090909092)
(12, 2.1666666666666665)
(11, 2.1818181818181817)
(11, 2.1818181818181817)
(11, 2.1818181818181817)
(11, 2.0)
(10, 2.3)
(13, 1.8461538461538463)
(12, 2.3333333333333335)
(10, 2.3)
(10, 2.2)
(10, 2.5)
(9, 2.111111111111111)
(10, 1.7)
(10, 2.4)
(11, 1.8181818181818181)
(12, 2.25)
(10, 1.9)
(12, 2.4166666666666665)
(12, 2.0)
(12, 2.25)
(11, 2.0)
(11, 2.090909090909091)
(9, 2.0)
(10, 2.5)
(11, 2.090909090909091)
(12, 1.9166666666666667)
(11, 1.9090909090909092)
(13, 2.3846153846153846)
(13, 1.8461538461538463)
(13, 2.3846153846153846)
(12, 2.1666666666666665)
(11, 2.3636363636363638)
(10, 1.9)
(9, 2.5555555555555554)
(11, 2.0)
(12, 2.1666666666666665)
(10, 2.5)
(11, 2.3636363636363638)
(12, 1.6666666666666667)
(11, 2.1818181818181817)
(11, 2.3636363636363638)
(12, 2.4166666666666665)
(12, 2.5)
(13, 2.0)
(12, 1.5)
(11, 1.8181818181818181)
(11, 2.0)
(10, 2.3)
(9, 2.6666666666666665)
(11, 2.1818181818181817)
(11, 1.9090909090909092)
(11, 1.7272727272727273)
(12, 2.0)
(11, 2.272727272727273)
(12, 2.4166666666666665)
(12, 2.0833333333333335)
(10, 2.6)
(11, 2.0)
(12, 2.5833333333333335)
(11, 2.090909090909091)
(10, 2.1)
(11, 2.5454545454545454)
(11, 2.4545454545454546)
(10, 2.3)
(12, 2.25)
(12, 2.0833333333333335)
(10, 2.0)
(11, 2.0)
(10, 2.0)
(11, 2.6363636363636362)
(10, 2.5)
(11, 2.1818181818181817)
(11, 2.272727272727273)
(11, 2.090909090909091)
(13, 2.0)
(10, 2.3)
(11, 2.0)
(9, 2.111111111111111)
(12, 2.1666666666666665)
(11, 2.1818181818181817)
(11, 2.5454545454545454)
(9, 2.2222222222222223)
(10, 2.5)
(11, 2.1818181818181817)
(12, 1.8333333333333333)
(11, 2.3636363636363638)
(11, 2.1818181818181817)
(13, 2.4615384615384617)
(13, 2.1538461538461537)
(12, 1.9166666666666667)
(12, 2.25)
(12, 2.4166666666666665)
(11, 1.8181818181818181)
(11, 2.4545454545454546)
(12, 2.0)
(11, 2.090909090909091)
(11, 2.4545454545454546)
(12, 2.1666666666666665)
(12, 1.4166666666666667)
(11, 2.0)
(11, 2.1818181818181817)
(14, 2.4285714285714284)
(13, 1.9230769230769231)
(11, 2.272727272727273)
(11, 2.272727272727273)
(11, 2.1818181818181817)
(12, 2.0)
(10, 1.9)
(12, 2.3333333333333335)
(12, 1.5)
(11, 2.1818181818181817)
(12, 2.3333333333333335)
(11, 2.090909090909091)
(13, 2.230769230769231)
(13, 2.076923076923077)
(11, 2.272727272727273)
(12, 2.5)
(11, 2.727272727272727)
(11, 2.272727272727273)
(12, 2.0833333333333335)
(11, 2.1818181818181817)
(11, 2.4545454545454546)
(12, 2.1666666666666665)
(11, 2.4545454545454546)
(11, 1.6363636363636365)
(11, 2.5454545454545454)
(12, 2.0)
(11, 2.272727272727273)
(10, 2.1)
(12, 2.25)
(14, 2.2857142857142856)
(12, 2.5)
(12, 2.5833333333333335)
(11, 2.0)
(13, 2.076923076923077)
(12, 2.25)
(13, 1.7692307692307692)
(12, 2.25)
(10, 2.2)
(10, 2.2)
(10, 2.6)
(12, 2.25)
(11, 1.8181818181818181)
(13, 1.6153846153846154)
(11, 2.1818181818181817)
(10, 2.2)
(11, 2.1818181818181817)
(9, 2.5555555555555554)
(12, 2.0)
(10, 2.1)
(10, 2.3)
(12, 2.1666666666666665)
(11, 2.272727272727273)
(12, 2.1666666666666665)
(11, 2.090909090909091)
(11, 2.090909090909091)
(12, 2.3333333333333335)
(11, 2.090909090909091)
(11, 1.6363636363636365)
(13, 2.6153846153846154)
(12, 2.5)
(11, 2.1818181818181817)
(11, 2.272727272727273)
(12, 1.9166666666666667)
(12, 2.0833333333333335)
(12, 2.0)
(12, 2.3333333333333335)
(10, 2.1)
(12, 2.0833333333333335)
(12, 2.0)
(11, 2.1818181818181817)
(10, 2.0)
(12, 2.3333333333333335)
(11, 1.8181818181818181)
(11, 1.8181818181818181)
(12, 2.1666666666666665)
(10, 2.3)
(10, 2.0)
(11, 1.8181818181818181)
(12, 2.5)
(12, 2.0833333333333335)
(11, 1.8181818181818181)
(14, 2.357142857142857)
(11, 2.090909090909091)
(12, 1.8333333333333333)
(13, 1.9230769230769231)
(11, 2.090909090909091)
(12, 2.25)
(11, 2.6363636363636362)
(12, 2.0833333333333335)
(11, 2.090909090909091)
(9, 2.3333333333333335)
(10, 1.8)
(9, 2.4444444444444446)
(12, 2.0833333333333335)
(11, 2.090909090909091)
(12, 1.6666666666666667)
(11, 2.272727272727273)
(12, 1.8333333333333333)
(12, 2.1666666666666665)
(12, 2.3333333333333335)
(11, 2.272727272727273)
(12, 2.0833333333333335)
(12, 2.3333333333333335)
(13, 1.8461538461538463)
(12, 1.9166666666666667)
(12, 2.1666666666666665)
(9, 1.8888888888888888)
(13, 2.1538461538461537)
(12, 2.4166666666666665)
(11, 2.090909090909091)
(10, 1.5)
(12, 2.0833333333333335)
(11, 2.272727272727273)
(11, 2.272727272727273)
(10, 2.2)
(12, 2.0833333333333335)
(11, 2.6363636363636362)
(12, 1.8333333333333333)
(10, 2.3)
(11, 2.272727272727273)
(11, 2.3636363636363638)
(13, 1.9230769230769231)
(12, 1.9166666666666667)
(13, 1.6153846153846154)
(11, 1.8181818181818181)
(12, 2.0833333333333335)
(10, 1.7)
(10, 2.4)
(10, 2.3)
(12, 2.3333333333333335)
(13, 1.7692307692307692)
(12, 2.4166666666666665)
(11, 2.0)
(14, 2.2857142857142856)
(13, 2.0)
(11, 2.4545454545454546)
(12, 1.8333333333333333)
(12, 2.3333333333333335)
(10, 2.6)
(10, 2.2)
(11, 2.272727272727273)
(12, 2.4166666666666665)
(12, 2.5833333333333335)
(12, 2.5)
(12, 1.8333333333333333)
(13, 2.0)
(12, 2.0)
(10, 2.1)
(10, 1.9)
(11, 2.6363636363636362)
(11, 2.4545454545454546)
(9, 2.111111111111111)
(11, 2.0)
(10, 2.3)
(11, 2.1818181818181817)
(11, 1.6363636363636365)
(12, 2.0)
(14, 2.357142857142857)
(13, 2.076923076923077)
(13, 2.0)
(13, 2.5384615384615383)
(13, 2.230769230769231)
(9, 1.7777777777777777)
(10, 2.2)
(12, 1.8333333333333333)
(11, 2.272727272727273)
(11, 2.727272727272727)
(10, 2.2)
(14, 1.7857142857142858)
(11, 2.272727272727273)
(11, 2.4545454545454546)
(13, 1.8461538461538463)
(11, 2.1818181818181817)
(12, 2.3333333333333335)
(12, 2.0)
(11, 2.090909090909091)
(12, 1.9166666666666667)
(11, 1.8181818181818181)
(11, 2.3636363636363638)
(11, 1.9090909090909092)
(11, 2.0)
(13, 1.8461538461538463)
(11, 2.1818181818181817)
(11, 2.1818181818181817)
(11, 2.090909090909091)
(11, 1.5454545454545454)
(12, 2.25)
(11, 2.272727272727273)
(10, 2.2)
(13, 2.076923076923077)
(11, 1.6363636363636365)
(12, 1.75)
(12, 2.3333333333333335)
(12, 1.9166666666666667)
(11, 1.9090909090909092)
(12, 2.0833333333333335)
(10, 2.2)
(12, 1.75)
(13, 2.0)
(12, 2.1666666666666665)
(11, 2.272727272727273)
(12, 2.1666666666666665)
(13, 1.9230769230769231)
(11, 2.090909090909091)
(11, 2.1818181818181817)
(10, 2.5)
(12, 2.3333333333333335)
(12, 2.1666666666666665)
(9, 2.6666666666666665)
(9, 2.5555555555555554)
(12, 2.4166666666666665)
(12, 2.1666666666666665)
(9, 2.2222222222222223)
(10, 2.2)
(12, 2.0833333333333335)
(13, 1.9230769230769231)
(12, 2.0)
(12, 2.25)
(12, 1.8333333333333333)
(11, 2.272727272727273)
(11, 2.272727272727273)
(12, 2.4166666666666665)
(11, 1.8181818181818181)
(12, 2.0)
(10, 2.4)
(11, 2.1818181818181817)
(13, 1.9230769230769231)
(11, 2.090909090909091)
(11, 2.8181818181818183)
(12, 1.9166666666666667)
(9, 2.3333333333333335)
(12, 2.0833333333333335)
(12, 1.9166666666666667)
(12, 1.8333333333333333)
(11, 2.5454545454545454)
(11, 2.090909090909091)
(12, 2.0)
(11, 2.4545454545454546)
(12, 2.0)
(11, 1.8181818181818181)
(12, 2.0833333333333335)
(10, 2.2)
(12, 2.4166666666666665)
(11, 2.5454545454545454)
(10, 2.3)
(11, 2.3636363636363638)
(10, 2.5)
(12, 2.25)
(12, 1.9166666666666667)
(11, 2.4545454545454546)
(13, 2.230769230769231)
(11, 2.272727272727273)
(11, 2.4545454545454546)
(11, 2.090909090909091)
(11, 2.090909090909091)
(12, 2.3333333333333335)
(11, 2.0)
(10, 2.2)
(13, 2.076923076923077)
(12, 1.9166666666666667)
(11, 1.7272727272727273)
(10, 2.2)
(12, 2.25)
(10, 2.1)
(12, 2.5833333333333335)
(11, 2.4545454545454546)
(10, 2.4)
(10, 2.0)
(11, 2.272727272727273)
(11, 2.0)
(11, 2.3636363636363638)
(13, 1.6923076923076923)
(11, 2.0)
(13, 2.076923076923077)
(11, 2.6363636363636362)
(11, 2.1818181818181817)
(11, 2.3636363636363638)
(9, 2.4444444444444446)
(10, 2.1)
(11, 2.6363636363636362)
(12, 2.0)
(12, 2.6666666666666665)
(12, 2.1666666666666665)
(10, 2.1)
(12, 2.0)
(11, 1.9090909090909092)
(11, 1.9090909090909092)
(10, 2.5)
(10, 2.2)
(12, 1.9166666666666667)
(12, 2.3333333333333335)
(11, 2.4545454545454546)
(11, 2.4545454545454546)
(13, 2.3846153846153846)
(11, 2.272727272727273)
(11, 2.0)
(12, 2.25)
(12, 2.1666666666666665)
(13, 1.8461538461538463)
(11, 1.8181818181818181)
(12, 2.1666666666666665)
(11, 2.4545454545454546)
(11, 1.9090909090909092)
(11, 2.3636363636363638)
(11, 2.3636363636363638)
(13, 2.076923076923077)
(12, 2.3333333333333335)
(12, 2.3333333333333335)
(11, 1.5454545454545454)
(10, 2.2)
(10, 2.2)
(11, 2.0)
(10, 2.1)
(12, 2.5833333333333335)
(10, 1.9)
(10, 1.8)
(11, 2.4545454545454546)
(10, 2.3)
(11, 2.0)
(12, 2.0833333333333335)
(10, 2.0)
(11, 2.3636363636363638)
(13, 2.076923076923077)
(12, 1.75)
(9, 2.2222222222222223)
(11, 2.272727272727273)
(10, 1.9)
(12, 2.3333333333333335)
(13, 1.6923076923076923)
(11, 2.4545454545454546)
(12, 2.25)
(12, 2.5)
(12, 2.0)
(10, 2.5)
(11, 2.0)
(10, 2.1)
(13, 2.3076923076923075)
(11, 1.7272727272727273)
(12, 2.5833333333333335)
(11, 2.090909090909091)
(9, 1.8888888888888888)
(11, 2.0)
(11, 2.272727272727273)
(11, 2.6363636363636362)
(10, 2.0)
(12, 2.0833333333333335)
(11, 2.6363636363636362)
(12, 2.3333333333333335)
(13, 2.3076923076923075)
(14, 2.0)
(12, 2.1666666666666665)
(10, 2.8)
(12, 2.0)
(10, 2.1)
(11, 1.8181818181818181)
(11, 2.090909090909091)
(12, 2.0)
(11, 2.090909090909091)
(10, 2.2)
(10, 2.0)
(11, 2.272727272727273)
(11, 2.272727272727273)
(11, 2.3636363636363638)
(12, 2.4166666666666665)
(10, 1.9)
(13, 1.8461538461538463)
(9, 2.0)
(12, 2.25)
(12, 2.3333333333333335)
(11, 2.090909090909091)
(11, 2.272727272727273)
(11, 2.272727272727273)
(11, 2.1818181818181817)
(11, 2.3636363636363638)
(10, 2.2)
(10, 2.5)
(10, 2.0)
(11, 2.4545454545454546)
(12, 2.0)
(10, 2.1)
(10, 2.5)
(13, 2.076923076923077)
(11, 2.272727272727273)
(13, 1.9230769230769231)
(11, 2.090909090909091)
(8, 2.25)
(10, 2.1)
(9, 2.3333333333333335)
(11, 2.272727272727273)
(11, 1.7272727272727273)
(12, 2.3333333333333335)
(11, 2.1818181818181817)
(12, 1.75)
(10, 2.7)
(14, 2.357142857142857)
(12, 2.5)
(12, 1.9166666666666667)
(10, 2.3)
(11, 2.6363636363636362)
(11, 2.272727272727273)
(11, 2.272727272727273)
(12, 2.0833333333333335)
(13, 2.4615384615384617)
(12, 2.0)
(11, 2.4545454545454546)
(12, 2.1666666666666665)
(14, 2.2857142857142856)
(13, 1.9230769230769231)
(10, 1.6)
(11, 2.4545454545454546)
(10, 2.2)
(12, 2.0)
(12, 2.25)
(13, 1.5384615384615385)
(12, 2.0833333333333335)
(11, 2.4545454545454546)
(11, 2.090909090909091)
(11, 2.0)
(13, 1.9230769230769231)
(11, 2.4545454545454546)
(11, 2.0)
(12, 1.9166666666666667)
(10, 2.6)
(11, 2.272727272727273)
(13, 2.230769230769231)
(11, 2.1818181818181817)
(9, 2.4444444444444446)
(13, 2.230769230769231)
(13, 2.0)
(11, 2.3636363636363638)
(11, 1.9090909090909092)
(11, 2.1818181818181817)
(12, 1.75)
(14, 2.142857142857143)
(12, 1.8333333333333333)
(10, 2.6)
(12, 1.75)
(10, 2.3)
(11, 2.3636363636363638)
(13, 2.230769230769231)
(12, 2.5833333333333335)
(10, 2.3)
(9, 2.0)
(10, 1.9)
(11, 2.4545454545454546)
(11, 2.1818181818181817)
(13, 1.9230769230769231)
(13, 2.3076923076923075)
(12, 2.75)
(11, 2.4545454545454546)
(11, 1.9090909090909092)
(10, 1.7)
(10, 2.5)
(13, 2.0)
(13, 2.1538461538461537)
(11, 1.8181818181818181)
(11, 1.9090909090909092)
(12, 2.3333333333333335)
(11, 2.727272727272727)
(12, 1.9166666666666667)
(11, 2.0)
(10, 2.0)
(11, 2.3636363636363638)
(12, 2.0)
(14, 2.2142857142857144)
(12, 1.9166666666666667)
(12, 1.8333333333333333)
(10, 1.8)
(13, 2.1538461538461537)
(12, 1.9166666666666667)
(11, 2.5454545454545454)
(12, 2.4166666666666665)
(13, 1.8461538461538463)
(13, 2.3076923076923075)
(10, 2.1)
(11, 2.272727272727273)
(11, 2.090909090909091)
(11, 2.0)
(13, 2.230769230769231)
(11, 2.090909090909091)
(12, 2.25)
(12, 2.4166666666666665)
(12, 2.0833333333333335)
(12, 1.9166666666666667)
(11, 2.0)
(12, 2.0833333333333335)
(11, 2.4545454545454546)
(12, 1.75)
(13, 1.6923076923076923)
(10, 2.5)
(12, 2.4166666666666665)
(11, 1.7272727272727273)
(12, 2.1666666666666665)
(12, 2.0833333333333335)
(11, 2.1818181818181817)
(11, 1.8181818181818181)
(11, 2.090909090909091)
(11, 2.3636363636363638)
(10, 2.2)
(9, 1.8888888888888888)
(11, 2.1818181818181817)
(12, 2.5)
(12, 2.0)
(11, 1.8181818181818181)
(11, 2.090909090909091)
(13, 2.3076923076923075)
(11, 2.4545454545454546)
(11, 2.090909090909091)
(11, 1.9090909090909092)
(13, 2.076923076923077)
(12, 2.25)
(11, 1.9090909090909092)
(12, 1.75)
(12, 2.0)
(11, 1.8181818181818181)
(12, 1.8333333333333333)
(12, 2.25)
(12, 2.4166666666666665)
(10, 2.7)
(11, 2.3636363636363638)
(11, 1.9090909090909092)
(11, 2.1818181818181817)
(11, 1.7272727272727273)
(11, 2.0)
(11, 2.5454545454545454)
(12, 2.4166666666666665)
(11, 2.4545454545454546)
(11, 1.9090909090909092)
(11, 2.272727272727273)
(12, 2.0833333333333335)
(12, 2.25)
(10, 2.3)
(11, 2.272727272727273)
(11, 2.3636363636363638)
(11, 2.1818181818181817)
(10, 2.1)
(11, 1.9090909090909092)
(11, 2.0)
(13, 2.4615384615384617)
(12, 1.6666666666666667)
(10, 1.8)
(11, 1.9090909090909092)
(11, 2.0)
(12, 2.0)
(12, 1.9166666666666667)
(10, 2.4)
(10, 2.1)
(12, 2.0833333333333335)
(12, 2.1666666666666665)
(11, 2.4545454545454546)
(11, 1.9090909090909092)
(11, 2.3636363636363638)
(10, 2.0)
(11, 2.4545454545454546)
(11, 1.9090909090909092)
(10, 2.0)
(10, 2.7)
(9, 2.3333333333333335)
(11, 2.4545454545454546)
(10, 2.3)
(10, 2.0)
(11, 2.090909090909091)
(10, 2.7)
(11, 2.3636363636363638)
(13, 2.3846153846153846)
(12, 1.9166666666666667)
(12, 2.1666666666666665)
(11, 2.272727272727273)
(11, 2.1818181818181817)
(11, 1.9090909090909092)
(11, 2.090909090909091)
(10, 2.2)
(9, 2.5555555555555554)
(12, 2.25)
(10, 2.2)
(11, 1.4545454545454546)
(10, 1.9)
(12, 2.4166666666666665)
(9, 2.111111111111111)
(11, 2.0)
(12, 2.0833333333333335)
(12, 1.9166666666666667)
(12, 1.9166666666666667)
(10, 2.6)
(13, 1.6923076923076923)
(13, 1.8461538461538463)
(11, 1.9090909090909092)
(11, 1.9090909090909092)
(11, 1.8181818181818181)
(10, 2.2)
(11, 2.4545454545454546)
(12, 2.0833333333333335)
(13, 1.9230769230769231)
(10, 2.5)
(10, 1.9)
(12, 2.0)
(12, 2.0)
(9, 2.0)
(12, 2.1666666666666665)
(11, 2.090909090909091)
(11, 2.090909090909091)
(12, 2.0)
(11, 2.090909090909091)
(11, 2.4545454545454546)
(11, 2.3636363636363638)
(11, 2.272727272727273)
(12, 2.0833333333333335)
(10, 1.9)
(12, 2.0833333333333335)
(12, 2.0833333333333335)
(12, 2.5833333333333335)
(11, 1.9090909090909092)
(12, 2.0833333333333335)
(12, 2.5833333333333335)
(12, 2.1666666666666665)
(10, 2.3)
(11, 1.7272727272727273)
(12, 2.1666666666666665)
(12, 2.3333333333333335)
(11, 1.9090909090909092)
(12, 2.5833333333333335)
(11, 2.3636363636363638)
(12, 2.0)
(11, 2.4545454545454546)
(11, 2.272727272727273)
(10, 2.1)
(13, 1.7692307692307692)
(11, 2.272727272727273)
(11, 2.1818181818181817)
(11, 2.4545454545454546)
(12, 1.75)
(12, 1.9166666666666667)
(13, 2.230769230769231)
(14, 2.142857142857143)
(12, 2.1666666666666665)
(11, 2.272727272727273)
(11, 2.3636363636363638)
(13, 1.7692307692307692)
(12, 2.25)
(12, 2.5833333333333335)
(10, 2.1)
(12, 2.3333333333333335)
(10, 2.4)
(12, 1.9166666666666667)
(13, 2.076923076923077)
(13, 1.9230769230769231)
(13, 1.9230769230769231)
(11, 2.272727272727273)
(10, 2.3)
(13, 2.076923076923077)
(12, 2.1666666666666665)
(13, 2.0)
(12, 2.0)
(12, 2.6666666666666665)
(11, 2.272727272727273)
(12, 1.9166666666666667)
(11, 2.5454545454545454)
(12, 2.1666666666666665)
(11, 2.5454545454545454)
(11, 2.090909090909091)
(11, 1.4545454545454546)
(11, 2.272727272727273)
